QuestionText,StudentExplanation,MC_Answer,Category,Misconception,Correctness,row_id,problem_type,tuple_key,Mathematical_Context,Original_Explanation,Mathematical_Context_Reduced,top_1_misconception,top_1_probability,top_2_misconception,top_2_probability,new_misconception
What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],Because there are TOTAL_MINUS_N1 not shaded,\( \frac{1}{3} \),['True_Neither'],['Irrelevant'],1,[513],15,"('What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]', 'Because there are 3 not shaded', '\\( \\frac{1}{3} \\)')",N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,Because there are 3 not shaded,N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,No Misconception,0.41774222,WNB,0.38429034,['Irrelevant']
What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],Because there are TOTAL_MINUS_N1 one that are not shaded,\( \frac{1}{3} \),['True_Neither'],['Irrelevant'],1,[515],15,"('What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]', 'Because there are 3 one that are not shaded', '\\( \\frac{1}{3} \\)')",N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,Because there are 3 one that are not shaded,N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,WNB,0.42161453,No Misconception,0.0867993,['Irrelevant']
What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],Because there are TOTAL squares and TOTAL_MINUS_N1 not shaded in and TOTAL divided by TOTAL_MINUS_N1 is MAX_DECIMAL_PLACES_COUNT so the answer is SA,\( \frac{1}{3} \),['True_Neither'],['Irrelevant'],1,[526],15,"('What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]', 'Because there are 9 squares and 3 not shaded in and 9 divided by three is 1 so the answer is one third', '\\( \\frac{1}{3} \\)')",N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,Because there are 9 squares and 3 not shaded in and 9 divided by 3 is 1 so the answer is 1/3,N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,No Misconception,0.2238204,Irrelevant,0.00019899104,['Irrelevant']
What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],"Because there are TOTAL triangle all together and TOTAL_MINUS_N1 have been shaded but if you simplify it ,it will become1/TOTAL_MINUS_N1",\( \frac{3}{9} \),['False_Neither'],"['Irrelevant', 'Incomplete']",0,[3141],15,"('What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]', 'Because there are 9 triangle all together and 3 have been shaded but if you simplify it ,it will become1/3', '\\( \\frac{3}{9} \\)')",N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:False,"Because there are 9 triangle all together and 3 have been shaded but if you simplify it ,it will become1/3",N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:False,Incomplete,0.5106112,WNB,0.0015028979,"['Irrelevant', 'Incomplete']"
What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],Because there are TOTAL triangles in total and N1 of them are shaded leaving TOTAL_MINUS_N1 and N1_DIVIDE_TOTAL_UNSIM simplified is SA,\( \frac{1}{3} \),['True_Neither'],['Irrelevant'],1,[548],15,"('What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]', 'Because there are 9 triangles in total and 6 of them are shaded leaving 3 and 6/9 simplified is 1/3', '\\( \\frac{1}{3} \\)')",N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,Because there are 9 triangles in total and 6 of them are shaded leaving 3 and 6/9 simplified is 1/3,N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,No Misconception,0.44086787,Incomplete,0.00020747259,['Irrelevant']
What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],Because there are TOTAL_MINUS_N1 not shaded in,\( \frac{1}{3} \),['True_Neither'],['Irrelevant'],1,[555],15,"('What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]', 'Because there are three not shaded in', '\\( \\frac{1}{3} \\)')",N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,Because there are 3 not shaded in,N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,No Misconception,0.5596292,WNB,0.15322615,['Irrelevant']
What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],Because there are TOTAL_MINUS_N1 parts shaded,\( \frac{3}{9} \),['False_Neither'],"['Irrelevant', 'Incomplete']",0,"[3197, 3198]",15,"('What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]', 'Because there are three parts shaded', '\\( \\frac{3}{9} \\)')",N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:False,Because there are 3 parts shaded,N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:False,Incomplete,0.6323761,WNB,0.14296776,"['Irrelevant', 'Incomplete']"
What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],Because there aree 8 triangles and TOTAL_MINUS_N1 are not shaded,\( \frac{3}{8} \),['False_Neither'],['Irrelevant'],0,[2778],15,"('What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]', 'Because there aree 8 triangles and three are not shaded', '\\( \\frac{3}{8} \\)')",N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,Because there aree 8 triangles and 3 are not shaded,N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,WNB,0.57175153,No Misconception,0.0018880204,['Irrelevant']
What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],Because there is TOTAL squires and you have to simplify it and get your answer .,\( \frac{1}{3} \),['True_Neither'],['Irrelevant'],1,[571],15,"('What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]', 'Because there is nine squires and you have to simplify it and get your answer .', '\\( \\frac{1}{3} \\)')",N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,Because there is 9 squires and you have to simplify it and get your answer .,N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,No Misconception,0.29159564,WNB,0.003366425,['Irrelevant']
What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],Because there is TOTAL_MINUS_N1 not shaded in,\( \frac{1}{3} \),['True_Neither'],['Irrelevant'],1,[572],15,"('What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]', 'Because there is three not shaded in', '\\( \\frac{1}{3} \\)')",N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,Because there is 3 not shaded in,N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,No Misconception,0.51326305,WNB,0.0815952,['Irrelevant']
What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],Because there was 8 there all together and TOTAL_MINUS_N1 were not shaded so it TOTAL_MINUS_N1 out of 8,\( \frac{3}{8} \),['False_Neither'],['Irrelevant'],0,[2780],15,"('What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]', 'Because there was 8 there all together and 3 were not shaded so it 3 out of 8', '\\( \\frac{3}{8} \\)')",N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,Because there was 8 there all together and 3 were not shaded so it 3 out of 8,N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,WNB,0.5059546,No Misconception,0.010161281,['Irrelevant']
What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],Because there were 8 all together and TOTAL_MINUS_N1 were not shaded so it TOTAL_MINUS_N1 out of 8.,\( \frac{3}{8} \),['False_Neither'],['Irrelevant'],0,[2781],15,"('What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]', 'Because there were 8 all together and 3 were not shaded so it 3 out of 8.', '\\( \\frac{3}{8} \\)')",N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,Because there were 8 all together and 3 were not shaded so it 3 out of 8.,N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,WNB,0.18417239,No Misconception,0.0032758333,['Irrelevant']
What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],Because there's N1 shaded and TOTAL_MINUS_N1 not shaded and that would be TOTAL_MINUS_N1 N1 but in its simplest form it would be SA,\( \frac{1}{3} \),['True_Neither'],['Irrelevant'],1,[576],15,"('What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]', ""Because there's six shaded and three not shaded and that would be three six but in its simplest form it would be one third"", '\\( \\frac{1}{3} \\)')",N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,Because there's 6 shaded and 3 not shaded and that would be 3 6 but in its simplest form it would be 1/3,N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,WNB,0.19621362,No Misconception,0.1352295,['Irrelevant']
What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],Because this is it in the simplest form.,\( \frac{3}{9} \),['False_Neither'],"['Irrelevant', 'Incomplete']",0,[3250],15,"('What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]', 'Because this is it in the simplest form.', '\\( \\frac{3}{9} \\)')",N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:False,Because this is it in the simplest form.,N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:False,Incomplete,0.2955985,No Misconception,0.0051795873,"['Irrelevant', 'Incomplete']"
What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.],Because TOTAL_MINUS_N1 are not shaded in,\( \frac{1}{3} \),['True_Neither'],['Irrelevant'],1,[581],15,"('What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]', 'Because three are not shaded in', '\\( \\frac{1}{3} \\)')",N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,Because 3 are not shaded in,N1_IS_GREATER_THAN_0_5:True | N1_IS_LESS_THAN_0_5:False | N2_IS_GREATER_THAN_0_5:True | N2_IS_LESS_THAN_0_5:False | N1_IS_LONGEST_DECIMAL:TRUE | N1_IS_SHORTEST_DECIMAL:TRUE | N1_IS_ACTUAL_SMALLEST:TRUE | N2_IS_LONGEST_DECIMAL:TRUE | N2_IS_SHORTEST_DECIMAL:TRUE | N2_IS_ACTUAL_LARGEST:TRUE | WHOLE_NUMBER_PRESENT:True | ANSWER_HAS_FRACTION:TRUE | ANSWER_FRAC_IS_SIMPLIFIED:True,No Misconception,0.60570014,WNB,0.06266627,['Irrelevant']
